SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW)
07-07-2024 20:41,147,0,0.33
07-07-2024 20:46,147,0,0.34
07-07-2024 20:51,147,0,0.33
07-07-2024 20:57,147,0,0.34
07-07-2024 21:02,147,0,0.32
07-07-2024 21:07,147,0,0.31
07-07-2024 21:12,147,0,0.32
07-07-2024 21:19,147,0,0.32
07-07-2024 21:24,147,0,0.33
07-07-2024 21:29,147,0,0.33
07-07-2024 21:35,147,0,0.26
07-07-2024 21:40,147,0,0.27
07-07-2024 21:45,147,0,0.26
07-07-2024 21:50,147,0,0.25
07-07-2024 21:56,147,0,0.24
07-07-2024 22:01,147,0,0.23
07-07-2024 22:06,147,0,0.24
07-07-2024 22:11,147,0,0.23
07-07-2024 22:17,147,0,0.24
07-07-2024 22:23,147,0,0.27
07-07-2024 22:28,147,0,0.27
07-07-2024 22:34,147,0,0.26
07-07-2024 22:39,147,0,0.26
07-07-2024 22:44,147,0,0.21
07-07-2024 22:49,147,0,0.21
07-07-2024 22:55,147,0,0.24
07-07-2024 23:00,147,0,0.24
07-07-2024 23:05,147,0,0.24
07-07-2024 23:10,147,0,0.24
07-07-2024 23:15,147,0,0.25
07-07-2024 23:22,147,0,0.24
07-07-2024 23:27,147,0,0.23
07-07-2024 23:32,147,0,0.24
07-07-2024 23:37,147,0,0.24
07-07-2024 23:42,147,0,0.24
07-07-2024 23:47,147,0,0.24
07-07-2024 23:53,147,0,0.24
07-07-2024 23:58,147,0,0.23
07-08-2024 00:03,147,0,0.24
07-08-2024 00:08,147,0,0.24
07-08-2024 00:13,147,0,0.24
07-08-2024 00:18,147,0,0.24
07-08-2024 00:25,147,0,0.23
07-08-2024 00:30,147,0,0.24
07-08-2024 00:35,147,0,0.23
07-08-2024 00:40,147,0,0.22
07-08-2024 00:45,147,0,0.22
07-08-2024 00:51,147,0,0.22
07-08-2024 00:56,147,0,0.21
07-08-2024 01:01,147,0,0.21
07-08-2024 01:06,147,0,0.21
07-08-2024 01:13,147,0,0.22
07-08-2024 01:18,147,0,0.21
07-08-2024 01:23,147,0,0.21
07-08-2024 01:28,147,0,0.22
07-08-2024 01:34,147,0,0.22
07-08-2024 01:39,147,0,0.22
07-08-2024 01:44,147,0,0.21
07-08-2024 01:49,147,0,0.22
07-08-2024 01:55,147,0,0.22
07-08-2024 02:00,147,0,0.22
07-08-2024 02:05,147,0,0.24
07-08-2024 02:10,147,0,0.25
07-08-2024 02:15,147,0,0.24
07-08-2024 02:22,147,0,0.24
07-08-2024 02:27,147,0,0.24
07-08-2024 02:32,147,0,0.24
07-08-2024 02:38,147,0,0.24
07-08-2024 02:43,147,0,0.24
07-08-2024 02:48,147,0,0.24
07-08-2024 02:53,147,0,0.24
07-08-2024 02:59,147,0,0.24
07-08-2024 03:04,147,0,0.24
07-08-2024 03:09,147,0,0.24
07-08-2024 03:14,147,0,0.24
07-08-2024 03:21,147,0,0.23
07-08-2024 03:26,147,0,0.21
07-08-2024 03:31,147,0,0.22
07-08-2024 03:36,147,0,0.21
07-08-2024 03:42,147,0,0.21
07-08-2024 03:47,147,0,0.21
07-08-2024 03:53,147,0,0.21
07-08-2024 03:58,147,0,0.21
07-08-2024 04:03,147,0,0.21
07-08-2024 04:08,147,0,0.21
07-08-2024 04:13,147,0,0.21
07-08-2024 04:19,147,0,0.2
07-08-2024 04:25,147,0,0.21
07-08-2024 04:30,147,0,0.21
07-08-2024 04:36,147,0,0.23
07-08-2024 04:41,147,0,0.23
07-08-2024 04:46,147,0,0.23
07-08-2024 04:51,147,0,0.22
07-08-2024 04:57,147,0,0.23
07-08-2024 05:02,147,0,0.23
07-08-2024 05:07,147,0,0.23
07-08-2024 05:11,147,0,0.22
07-08-2024 05:11,147,0,0.22
07-08-2024 05:12,147,0,0.22
07-08-2024 05:17,147,0,0.22
07-08-2024 05:19,147,0,0.2
07-08-2024 05:20,147,0,0.22
07-08-2024 05:23,147,0,0.23
07-08-2024 05:28,147,0,0.23
07-08-2024 05:34,147,0,0.24
07-08-2024 05:39,147,0,0.24
07-08-2024 05:45,147,0,0.39
07-08-2024 05:50,147,0,0.23
07-08-2024 05:55,147,0,0.24
07-08-2024 06:00,147,0,0.23
07-08-2024 06:05,147,0,0.24
07-08-2024 06:10,147,0,0.25
07-08-2024 06:16,147,0,0.24
07-08-2024 06:21,147,0,0.24
07-08-2024 06:27,147,0,0.21
07-08-2024 06:33,147,0,0.23
07-08-2024 06:37,147,0,0.23
07-08-2024 06:43,147,0,0.24
07-08-2024 06:48,147,0,0.23
07-08-2024 06:53,147,0,0.23
07-08-2024 06:58,147,0,0.25
07-08-2024 07:04,147,0,0.24
07-08-2024 07:09,147,0,0.25
07-08-2024 07:14,147,0,0.26
07-08-2024 07:19,147,0,0.49
07-08-2024 07:25,147,0,0.26
07-08-2024 07:31,147,0,0.25
07-08-2024 07:36,147,0,0.27
07-08-2024 07:41,147,0,0.24
07-08-2024 07:47,147,0,0.25
07-08-2024 07:52,147,0,0.25
07-08-2024 07:57,147,0,0.26
07-08-2024 08:02,147,0,0.3
07-08-2024 08:07,147,0,0.3
07-08-2024 08:12,147,0,0.27
07-08-2024 08:17,147,0,0.28
07-08-2024 08:24,147,0,0.28
07-08-2024 08:29,147,0,0.29
07-08-2024 08:34,147,0,0.28
07-08-2024 08:39,147,0,0.28
07-08-2024 08:44,147,0,0.28
07-08-2024 08:50,147,0,0.28
07-08-2024 08:55,147,0,0.28
07-08-2024 09:00,147,0,0.29
07-08-2024 09:05,147,0,0.29
07-08-2024 09:10,147,0,0.31
07-08-2024 09:16,147,0,0.38
07-08-2024 09:22,147,0,0.34
07-08-2024 09:27,147,0,0.38
07-08-2024 09:33,147,0,0.54
07-08-2024 09:38,147,0,0.61
07-08-2024 09:43,147,0,0.39
07-08-2024 09:48,147,0,0.4
07-08-2024 09:53,147,0,0.56
07-08-2024 09:59,147,0,0.4
07-08-2024 10:04,147,0,0.36
07-08-2024 10:09,147,0,0.35
07-08-2024 10:14,147,0,0.34
07-08-2024 10:19,147,0,0.36
07-08-2024 10:26,147,0,0.37
07-08-2024 10:31,147,0,0.37
07-08-2024 10:36,147,0,0.37
07-08-2024 10:42,147,0,0.39
07-08-2024 10:47,147,0,0.39
07-08-2024 10:52,147,0,0.38
07-08-2024 10:57,147,0,0.37
07-08-2024 11:03,147,0,0.38
07-08-2024 11:08,147,0,0.55
07-08-2024 11:14,147,0,0.41
07-08-2024 11:19,147,0,0.41
07-08-2024 11:25,147,0,0.38
07-08-2024 11:30,147,0,0.43
07-08-2024 11:35,147,0,0.46
07-08-2024 11:41,147,0,0.43
07-08-2024 11:46,147,0,0.42
07-08-2024 11:51,147,0,0.43
07-08-2024 11:56,147,0,0.45
07-08-2024 12:02,147,0,0.44
07-08-2024 12:07,147,0,0.42
07-08-2024 12:12,147,0,0.42
07-08-2024 12:17,147,0,0.44
07-08-2024 12:24,147,0,0.46
07-08-2024 12:29,147,0,0.43
07-08-2024 12:34,147,0,0.48
07-08-2024 12:39,147,0,0.49
07-08-2024 12:44,147,0,0.48
07-08-2024 12:50,147,0,0.5
07-08-2024 12:55,147,0,0.45
07-08-2024 13:00,147,0,0.51
07-08-2024 13:05,147,0,0.5
07-08-2024 13:10,147,0,0.49
07-08-2024 13:16,147,0,0.48
07-08-2024 13:22,147,0,0.72
07-08-2024 13:27,147,0,0.49
07-08-2024 13:33,147,0,0.47
07-08-2024 13:38,147,0,0.69
07-08-2024 13:43,147,0,0.45
07-08-2024 13:48,147,0,0.45
07-08-2024 13:54,147,0,0.46
07-08-2024 13:59,147,0,0.47
07-08-2024 14:04,147,0,0.48
07-08-2024 14:09,147,0,0.5
07-08-2024 14:14,147,0,0.49
07-08-2024 14:21,147,0,0.46
07-08-2024 14:26,147,0,0.46
07-08-2024 14:31,147,0,0.46
07-08-2024 14:37,147,0,0.47
07-08-2024 14:42,147,0,0.46
07-08-2024 14:47,147,0,0.47
07-08-2024 14:52,147,0,0.47
07-08-2024 14:57,147,0,0.44
07-08-2024 15:02,147,0,0.48
07-08-2024 15:08,147,0,0.45
07-08-2024 15:13,147,0,0.43
07-08-2024 15:18,147,0,0.4
07-08-2024 15:24,147,0,0.4
07-08-2024 15:30,147,0,0.41
07-08-2024 15:35,147,0,0.4
07-08-2024 15:40,147,0,0.4
07-08-2024 15:45,147,0,0.39
07-08-2024 15:51,147,0,0.39
07-08-2024 15:56,147,0,0.36
07-08-2024 16:01,147,0,0.4
07-08-2024 16:06,147,0,0.37
07-08-2024 16:12,147,0,0.39
07-08-2024 16:17,147,0,0.38
07-08-2024 16:22,147,0,0.38
07-08-2024 16:28,147,0,0.38
07-08-2024 16:34,147,0,0.38
07-08-2024 16:39,147,0,0.38
07-08-2024 16:44,147,0,0.39
07-08-2024 16:49,147,0,0.39
07-08-2024 16:54,147,0,0.39
07-08-2024 17:00,147,0,0.39
07-08-2024 17:05,147,0,0.39
07-08-2024 17:10,147,0,0.38
07-08-2024 17:15,147,0,0.41
07-08-2024 17:21,147,0,0.42
07-08-2024 17:27,147,0,0.43
07-08-2024 17:32,147,0,0.42
07-08-2024 17:37,147,0,0.45
07-08-2024 17:42,147,0,0.39
07-08-2024 17:48,147,0,0.4
07-08-2024 17:53,147,0,0.37
07-08-2024 17:58,147,0,0.39
07-08-2024 18:03,147,0,0.38
07-08-2024 18:09,147,0,0.38
07-08-2024 18:14,147,0,0.38
07-08-2024 18:20,147,0,0.38
07-08-2024 18:25,147,0,0.38
07-08-2024 18:30,147,0,0.36
07-08-2024 18:36,147,0,0.4
07-08-2024 18:41,147,0,0.44
07-08-2024 18:46,147,0,0.42
07-08-2024 18:52,147,0,0.46
07-08-2024 18:57,147,0,0.47
07-08-2024 19:01,147,0,0.47
07-08-2024 19:07,147,0,0.47
07-08-2024 19:12,147,0,0.48
07-08-2024 19:17,147,0,0.41
07-08-2024 19:23,147,0,0.42
07-08-2024 19:29,147,0,0.4
07-08-2024 19:34,147,0,0.4
07-08-2024 19:39,147,0,0.38
07-08-2024 19:45,147,0,0.38
07-08-2024 19:50,147,0,0.37
07-08-2024 19:55,147,0,0.38
07-08-2024 20:00,147,0,0.37
07-08-2024 20:05,147,0,0.38
07-08-2024 20:10,147,0,0.38
07-08-2024 20:16,147,0,0.39
07-08-2024 20:21,147,0,0.38
07-08-2024 20:26,147,0,0.35
07-08-2024 20:27,147,0,0.37
07-08-2024 20:32,147,0,0.34
07-08-2024 20:37,147,0,0.38
07-08-2024 20:42,147,0,0.38
07-08-2024 20:47,147,0,0.38
07-08-2024 20:48,147,0,0.38
07-08-2024 20:53,147,0,0.36
07-08-2024 20:58,147,0,0.36
07-08-2024 21:03,147,0,0.34
07-08-2024 21:09,147,0,0.33
07-08-2024 21:14,147,0,0.34
07-08-2024 21:20,147,0,0.34
07-08-2024 21:25,147,0,0.33
07-08-2024 21:31,147,0,0.34
07-08-2024 21:36,147,0,0.33
07-08-2024 21:41,147,0,0.33
07-08-2024 21:46,147,0,0.32
07-08-2024 21:51,147,0,0.33
07-08-2024 21:56,147,0,0.34
07-08-2024 22:02,147,0,0.28
07-08-2024 22:07,147,0,0.29
07-08-2024 22:12,147,0,0.27
07-08-2024 22:17,147,0,0.27
07-08-2024 22:22,147,0,0.27
07-08-2024 22:29,147,0,0.26
07-08-2024 22:34,147,0,0.27
07-08-2024 22:39,147,0,0.27
07-08-2024 22:45,147,0,0.27
07-08-2024 22:50,147,0,0.26
07-08-2024 22:55,147,0,0.3
07-08-2024 23:00,147,0,0.3
07-08-2024 23:05,147,0,0.3
07-08-2024 23:11,147,0,0.29
07-08-2024 23:16,147,0,0.24
07-08-2024 23:21,147,0,0.24
07-08-2024 23:27,147,0,0.28
07-08-2024 23:33,147,0,0.27
07-08-2024 23:38,147,0,0.27
07-08-2024 23:43,147,0,0.27
07-08-2024 23:49,147,0,0.27
07-08-2024 23:54,147,0,0.5
07-08-2024 23:59,147,0,0.27
07-09-2024 00:04,147,0,0.27
07-09-2024 00:09,147,0,0.26
07-09-2024 00:14,147,0,0.27
07-09-2024 00:21,147,0,0.27
07-09-2024 00:26,147,0,0.26
07-09-2024 00:31,147,0,0.26
07-09-2024 00:36,147,0,0.25
07-09-2024 00:41,147,0,0.26
07-09-2024 00:46,147,0,0.29
07-09-2024 00:52,147,0,0.26
07-09-2024 00:57,147,0,0.26
07-09-2024 01:02,147,0,0.26
07-09-2024 01:07,147,0,0.26
07-09-2024 01:14,147,0,0.25
07-09-2024 01:19,147,0,0.26
07-09-2024 01:24,147,0,0.26
07-09-2024 01:29,147,0,0.23
07-09-2024 01:34,147,0,0.23
07-09-2024 01:40,147,0,0.23
07-09-2024 01:45,147,0,0.23
07-09-2024 01:50,147,0,0.23
07-09-2024 01:55,147,0,0.23
07-09-2024 02:00,147,0,0.23
07-09-2024 02:05,147,0,0.22
07-09-2024 02:11,147,0,0.22
07-09-2024 02:16,147,0,0.23
07-09-2024 02:22,147,0,0.23
07-09-2024 02:27,147,0,0.23
07-09-2024 02:33,147,0,0.23
07-09-2024 02:38,147,0,0.23
07-09-2024 02:43,147,0,0.22
07-09-2024 02:48,147,0,0.23
07-09-2024 02:54,147,0,0.25
07-09-2024 02:59,147,0,0.25
07-09-2024 03:04,147,0,0.24
07-09-2024 03:09,147,0,0.25
07-09-2024 03:14,147,0,0.24
07-09-2024 03:20,147,0,0.24
07-09-2024 03:26,147,0,0.24
07-09-2024 03:31,147,0,0.24
07-09-2024 03:37,147,0,0.24
07-09-2024 03:42,147,0,0.24
07-09-2024 03:47,147,0,0.24
07-09-2024 03:52,147,0,0.24
07-09-2024 03:58,147,0,0.23
07-09-2024 04:03,147,0,0.24
07-09-2024 04:10,147,0,0.24
07-09-2024 04:15,147,0,0.24
07-09-2024 04:20,147,0,0.24
07-09-2024 04:25,147,0,0.24
07-09-2024 04:31,147,0,0.24
07-09-2024 04:36,147,0,0.24
07-09-2024 04:41,147,0,0.24
07-09-2024 04:46,147,0,0.25
07-09-2024 04:51,147,0,0.22
07-09-2024 04:56,147,0,0.22
07-09-2024 05:01,147,0,0.21
07-09-2024 05:06,147,0,0.22
07-09-2024 05:12,147,0,0.22
07-09-2024 05:17,147,0,0.21
07-09-2024 05:23,147,0,0.22
07-09-2024 05:28,147,0,0.21
07-09-2024 05:34,147,0,0.43
07-09-2024 05:39,147,0,0.23
07-09-2024 05:44,147,0,0.23
07-09-2024 05:49,147,0,0.23
07-09-2024 05:55,147,0,0.23
07-09-2024 06:00,147,0,0.24
07-09-2024 06:05,147,0,0.23
07-09-2024 06:10,147,0,0.26
07-09-2024 06:15,147,0,0.25
07-09-2024 06:20,147,0,0.27
07-09-2024 06:27,147,0,0.26
07-09-2024 06:32,147,0,0.5
07-09-2024 06:37,147,0,0.28
07-09-2024 06:42,147,0,0.28
07-09-2024 06:48,147,0,0.29
07-09-2024 06:53,147,0,0.3
07-09-2024 06:58,147,0,0.28
07-09-2024 07:03,147,0,0.28
07-09-2024 07:08,147,0,0.29
07-09-2024 07:14,147,0,0.3
07-09-2024 07:19,147,0,0.3
07-09-2024 07:24,147,0,0.28
07-09-2024 07:30,147,0,0.3
07-09-2024 07:36,147,0,0.29
07-09-2024 07:41,147,0,0.3
07-09-2024 07:46,147,0,0.32
07-09-2024 07:51,147,0,0.33
07-09-2024 07:56,147,0,0.37
07-09-2024 08:02,147,0,0.36
07-09-2024 08:07,147,0,0.36
07-09-2024 08:12,147,0,0.4
07-09-2024 08:13,147,0,0.39
07-09-2024 08:17,147,0,0.38
07-09-2024 08:23,147,0,0.37
07-09-2024 08:28,147,0,0.37
07-09-2024 08:31,147,0,0.37
07-09-2024 08:34,147,0,0.37
07-09-2024 08:39,147,0,0.35
07-09-2024 08:44,147,0,0.32
07-09-2024 08:49,147,0,0.47
07-09-2024 08:55,147,0,0.33
07-09-2024 09:00,147,0,0.55
07-09-2024 09:05,147,0,0.34
07-09-2024 09:10,147,0,0.39
07-09-2024 09:16,147,0,0.42
07-09-2024 09:21,147,0,0.38
07-09-2024 09:27,147,0,0.36
07-09-2024 09:32,147,0,0.65
07-09-2024 09:37,147,0,0.41
07-09-2024 09:43,147,0,0.41
07-09-2024 09:48,147,0,0.42
07-09-2024 09:53,147,0,0.41
07-09-2024 09:59,147,0,0.38
07-09-2024 10:04,147,0,0.44
07-09-2024 10:09,147,0,0.53
07-09-2024 10:14,147,0,0.52
07-09-2024 10:18,147,0,0.49
07-09-2024 10:20,147,0,0.49
07-09-2024 10:22,147,0,0.46
07-09-2024 10:25,147,0,0.46
07-09-2024 10:31,147,0,0.44
07-09-2024 10:36,147,0,0.45
07-09-2024 10:41,147,0,0.49
07-09-2024 10:46,147,0,0.52
07-09-2024 10:51,147,0,0.49
07-09-2024 10:53,147,0,0.47
07-09-2024 10:53,147,0,0.49
07-09-2024 10:56,147,0,0.55
07-09-2024 10:59,147,0,0.49
07-09-2024 11:01,147,0,0.56
07-09-2024 11:17,0,0,0.63
07-09-2024 11:21,0,0,0.45
07-09-2024 11:27,0,0,0.39
07-09-2024 11:32,0,0,0.44
07-09-2024 11:37,0,0,0.45
07-09-2024 11:42,0,-0.1,
07-09-2024 11:47,0,0,0.46
07-09-2024 11:52,0,0,0.49
07-09-2024 11:58,0,0,0.47
07-09-2024 12:03,0,0,0.5
07-09-2024 12:09,0,-0.1,
07-09-2024 12:13,0,0,0.51
07-09-2024 12:19,0,0,0.51
07-09-2024 12:25,0,0,0.53
07-09-2024 12:30,0,0,0.52
07-09-2024 12:35,0,0,0.51
07-09-2024 12:41,0,0,0.53
07-09-2024 12:46,0,0,0.53
07-09-2024 12:51,0,0,0.55
07-09-2024 12:56,0,0,0.55
07-09-2024 13:01,0,0,0.54
07-09-2024 13:05,0,0,0.55
07-09-2024 13:05,0,0,0.53
07-09-2024 13:06,0,0,0.53
07-09-2024 13:12,0,0,0.5
07-09-2024 13:17,0,0,0.51
07-09-2024 13:23,0,0,0.57
07-09-2024 13:28,0,0,0.57
07-09-2024 13:30,0,0,0.52
07-09-2024 13:34,0,0,0.54
07-09-2024 13:39,0,0,0.54
07-09-2024 13:45,0,0,0.56
07-09-2024 13:46,0,0,0.57
07-09-2024 13:46,0,0,0.57
07-09-2024 13:49,0,0,0.55
07-09-2024 13:53,0,0,0.53
07-09-2024 13:54,0,0,0.51
07-09-2024 13:55,0,0,0.53
07-09-2024 14:00,0,0,0.52
07-09-2024 14:05,0,0,0.52
07-09-2024 14:10,0,0,0.52
07-09-2024 14:16,0,0,0.48
07-09-2024 14:22,0,0,0.5
07-09-2024 14:27,0,0,0.51
07-09-2024 14:33,0,0,0.51
07-09-2024 14:38,0,0,0.49
07-09-2024 14:43,0,0,0.49
07-09-2024 14:48,0,0,0.45
07-09-2024 14:53,0,0,0.44
07-09-2024 14:59,0,-0.1,
07-09-2024 15:04,0,0,0.41
07-09-2024 15:09,0,0,0.4
07-09-2024 15:14,0,0,0.37
07-09-2024 15:19,0,0,0.38
07-09-2024 15:26,0,0,0.39
07-09-2024 15:31,0,0,0.37
07-09-2024 15:36,0,0,0.36
07-09-2024 15:41,0,0,0.37
07-09-2024 15:46,0,0,0.36
07-09-2024 15:52,0,-0.1,
07-09-2024 15:57,0,0,0.35
07-09-2024 16:02,0,0,0.39
07-09-2024 16:07,0,0,0.35
07-09-2024 16:12,0,0,0.37
07-09-2024 16:19,0,0,0.43
07-09-2024 16:24,0,0,0.44
07-09-2024 16:29,0,0,0.45
07-09-2024 16:34,0,0,0.46
07-09-2024 16:39,0,0,0.43
07-09-2024 16:45,0,0,0.43
07-09-2024 16:50,0,0,0.45
07-09-2024 16:55,0,0,0.44
07-09-2024 17:00,0,-0.1,
07-09-2024 17:05,0,0,0.48
07-09-2024 17:11,0,0,0.46
07-09-2024 17:16,0,0,0.48
07-09-2024 17:21,0,0,0.45
07-09-2024 17:26,0,0,0.44
07-09-2024 17:27,0,0,0.48
07-09-2024 17:28,0,0,0.46
07-09-2024 17:33,0,0,0.46
07-09-2024 17:38,0,0,0.46
07-09-2024 17:43,0,0,0.46
07-09-2024 17:49,0,0,0.46
07-09-2024 17:54,0,0,0.46
07-09-2024 17:59,0,0,0.46
07-09-2024 18:04,0,0,0.72
07-09-2024 18:09,0,0,0.49
07-09-2024 18:14,0,0,0.48
07-09-2024 18:20,0,0,0.48
07-09-2024 18:21,0,0,0.46
07-09-2024 18:26,0,0,0.47
07-09-2024 18:32,0,0,0.47
07-09-2024 18:37,0,-0.1,
07-09-2024 18:42,0,0,0.47
07-09-2024 18:48,0,0,0.43
07-09-2024 18:53,0,0,0.41
07-09-2024 18:58,0,0,0.43
07-09-2024 19:03,0,0,0.43
07-09-2024 19:09,0,-0.1,
07-09-2024 19:13,0,0,0.34
07-09-2024 19:19,0,0,0.33
07-09-2024 19:24,0,0,0.33
07-09-2024 19:30,0,-0.1,
07-09-2024 19:35,0,0,0.33
07-09-2024 19:41,0,-0.1,
07-09-2024 19:46,0,0,0.56
07-09-2024 19:51,0,0,0.33
07-09-2024 19:56,0,0,0.37
07-09-2024 20:01,0,0,0.38
07-09-2024 20:06,0,0,0.38
07-09-2024 20:12,0,0,0.36
07-09-2024 20:18,0,0,0.37
07-09-2024 20:23,0,0,0.37
07-09-2024 20:28,0,0,0.36
07-09-2024 20:33,0,0,0.37
07-09-2024 20:38,0,0,0.36
07-09-2024 20:44,0,0,0.36
07-09-2024 20:49,0,0,0.36
07-09-2024 20:54,0,0,0.36
07-09-2024 20:59,0,0,0.36
07-09-2024 21:04,0,0,0.36
07-09-2024 21:09,0,0,0.37
07-09-2024 21:14,0,0,0.36
07-09-2024 21:20,0,0,0.35
07-09-2024 21:26,0,0,0.33
07-09-2024 21:31,0,0,0.33
07-09-2024 21:36,0,0,0.34
07-09-2024 21:41,0,0,0.33
07-09-2024 21:47,0,0,0.33
07-09-2024 21:52,0,0,0.33
07-09-2024 21:58,0,0,0.33
07-09-2024 22:03,0,0,0.34
07-09-2024 22:07,0,0,0.33
07-09-2024 22:12,0,0,0.33
07-09-2024 22:18,0,0,0.37
07-09-2024 22:24,0,-0.1,
07-09-2024 22:29,0,0,0.38
07-09-2024 22:35,0,0,0.38
07-09-2024 22:40,0,0,0.33
07-09-2024 22:45,0,0,0.35
07-09-2024 22:50,0,0,0.35
07-09-2024 22:56,0,0,0.35
07-09-2024 23:01,0,0,0.51
07-09-2024 23:06,0,0,0.36
07-09-2024 23:11,0,0,0.35
07-09-2024 23:17,0,0,0.36
07-09-2024 23:22,0,0,0.36
07-09-2024 23:28,0,0,0.33
07-09-2024 23:33,0,0,0.32
07-09-2024 23:38,0,0,0.31
07-09-2024 23:43,0,0,0.32
07-09-2024 23:48,0,0,0.3
07-09-2024 23:54,0,0,0.3
07-09-2024 23:59,0,0,0.29
07-10-2024 00:05,0,0,0.28
07-10-2024 00:09,0,0,0.28
07-10-2024 00:14,0,0,0.28
07-10-2024 00:21,0,0,0.28
07-10-2024 00:26,0,0,0.28
07-10-2024 00:32,0,0,0.27
07-10-2024 00:37,0,0,0.28
07-10-2024 00:42,0,0,0.27
07-10-2024 00:47,0,0,0.28
07-10-2024 00:52,0,0,0.27
07-10-2024 00:57,0,0,0.28
07-10-2024 01:02,0,0,0.5
07-10-2024 01:08,0,0,0.25
07-10-2024 01:13,0,0,0.25
07-10-2024 01:18,0,-0.1,
07-10-2024 01:24,0,0,0.25
07-10-2024 01:29,0,-0.1,
07-10-2024 01:34,0,0,0.25
07-10-2024 01:40,0,0,0.25
07-10-2024 01:45,0,0,0.25
07-10-2024 01:50,0,0,0.24
07-10-2024 01:55,0,0,0.24
07-10-2024 02:00,0,0,0.25
07-10-2024 02:06,0,-0.1,
07-10-2024 02:11,0,-0.1,
07-10-2024 02:16,0,0,0.26
07-10-2024 02:21,0,0,0.25
07-10-2024 02:28,0,0,0.26
07-10-2024 02:33,0,0,0.25
07-10-2024 02:38,0,0,0.25
07-10-2024 02:43,0,0,0.25
07-10-2024 02:49,0,0,0.27
07-10-2024 02:54,0,0,0.28
07-10-2024 02:59,0,-0.1,
07-10-2024 03:04,0,0,0.27
07-10-2024 03:10,0,0,0.27
07-10-2024 03:15,0,0,0.27
07-10-2024 03:20,0,0,0.27
07-10-2024 03:26,0,0,0.26
07-10-2024 03:31,0,0,0.28
07-10-2024 03:36,0,0,0.27
07-10-2024 03:41,0,0,0.27
07-10-2024 03:47,0,0,0.28
07-10-2024 03:53,0,0,0.28
07-10-2024 03:58,0,0,0.28
07-10-2024 04:03,0,0,0.27
07-10-2024 04:08,0,0,0.28
07-10-2024 04:13,0,0,0.27
07-10-2024 04:18,0,0,0.26
07-10-2024 04:25,0,0,0.26
07-10-2024 04:30,0,-0.1,
07-10-2024 04:35,0,0,0.26
07-10-2024 04:40,0,0,0.24
07-10-2024 04:46,0,0,0.24
07-10-2024 04:51,0,0,0.24
07-10-2024 04:56,0,0,0.24
07-10-2024 05:01,0,0,0.25
07-10-2024 05:06,0,0,0.35
07-10-2024 05:11,0,0,0.38
07-10-2024 05:18,0,0,0.37
07-10-2024 05:23,0,0,0.37
07-10-2024 05:28,0,-0.1,
07-10-2024 05:33,0,0,0.37
07-10-2024 05:38,0,0,0.37
07-10-2024 05:44,0,0,0.35
07-10-2024 05:49,0,0,0.25
07-10-2024 05:54,0,-0.1,
07-10-2024 05:59,0,0,0.27
07-10-2024 06:04,0,0,0.27
07-10-2024 06:09,0,0,0.28
07-10-2024 06:14,0,0,0.28
07-10-2024 06:20,0,0,0.28
07-10-2024 06:26,0,0,0.29
07-10-2024 06:31,0,0,0.28
07-10-2024 06:37,0,0,0.28
07-10-2024 06:42,0,0,0.3
07-10-2024 06:47,0,0,0.28
07-10-2024 06:52,0,0,0.29
07-10-2024 06:57,0,0,0.27
07-10-2024 07:02,0,0,0.3
07-10-2024 07:07,0,0,0.3
07-10-2024 07:13,0,0,0.31
07-10-2024 07:18,0,0,0.32
07-10-2024 07:23,0,0,0.31
07-10-2024 07:29,0,0,0.25
07-10-2024 07:34,0,0,0.29
07-10-2024 07:40,0,0,0.3
07-10-2024 07:45,0,0,0.3
07-10-2024 07:50,0,0,0.35
07-10-2024 07:55,0,0,0.36
07-10-2024 08:01,0,0,0.35
07-10-2024 08:06,0,0,0.35
07-10-2024 08:11,0,0,0.33
07-10-2024 08:17,0,0,0.31
07-10-2024 08:22,0,0,0.35
07-10-2024 08:24,0,0,0.31
07-10-2024 08:27,0,0,0.28
07-10-2024 08:32,0,0,0.31
07-10-2024 08:38,0,0,0.31
07-10-2024 08:43,0,0,0.29
07-10-2024 08:48,0,0,0
07-10-2024 08:49,0,0,0.44
07-10-2024 08:53,0,0,0.34
07-10-2024 08:59,0,-0.1,
07-10-2024 09:04,0,0,0.32
07-10-2024 09:09,0,0,0.31
07-10-2024 09:14,0,0,0.32
07-10-2024 09:19,0,0,0.46
07-10-2024 09:25,0,0,0.42
07-10-2024 09:31,0,0,0.36
07-10-2024 09:36,0,0,0.44
07-10-2024 09:41,0,0,0.42
07-10-2024 09:46,0,0,0.55
07-10-2024 09:51,0,0,0.4
07-10-2024 09:57,0,0,0.44
07-10-2024 10:02,0,0,0.59
07-10-2024 10:06,0,0,0.43
07-10-2024 10:12,0,0,0.61
07-10-2024 10:17,0,0,0.45
07-10-2024 10:23,0,0,0.5
07-10-2024 10:25,0,0,0.82
07-10-2024 10:28,0,0,0.51
07-10-2024 10:33,0,0,0.5
07-10-2024 10:38,0,0,0.4
07-10-2024 10:44,0,0,0.44
07-10-2024 10:45,0,0,0.49
07-10-2024 10:46,0,0,0.48
07-10-2024 10:49,0,0,0
07-10-2024 10:51,0,-0.1,
07-10-2024 10:54,0,0,0.41
07-10-2024 11:00,0,0,0.42
07-10-2024 11:05,0,0,0.47
07-10-2024 11:10,0,0,0.45
